55.6624094603668, 37.4324506882218
55.62843206524178, 37.47188988957678
55.601068903988455, 37.503432667591916
55.598123014608554, 37.50776711735998
55.59578311768988, 37.51287404332434
55.594770735620855, 37.51563135419165
55.594000822789745, 37.51864615712439
55.592485202212984, 37.524933255055295
55.589478037705426, 37.5373787048844
55.58659191314853, 37.54978123936926
55.58329322520642, 37.56248418126379
55.57941206095108, 37.58016530308996
55.57777457969787, 37.586860096791135
55.576331113665134, 37.593812382557736
55.575736729874876, 37.60093632970129
55.57528790349983, 37.6082319382218
55.57451154306396, 37.62144986424719
55.572279421309794, 37.66118947301184
55.571939739485586, 37.66968671117102
55.57278287289492, 37.676960862019406
55.5734349240899, 37.68034044537817
55.574281058104745, 37.683720028736936
55.579339285456626, 37.69732419286047
55.58482132834918, 37.7119905117539
55.587586316161584, 37.71932367120062
55.590593625617785, 37.72614184651648
55.59624383381544, 37.74003568921362
55.59911712546499, 37.74706844125067
55.60208718467113, 37.75375787053381
55.608144100953666, 37.76484228425522
55.613258559349504, 37.77428365998764
55.61861469397242, 37.78372503572006
55.623994327856735, 37.79451824479599
55.63029386136028, 37.804109824233244
55.63310409581117, 37.80837990098495
55.635574997513146, 37.812092078261564
55.640613216164674, 37.81985975556869
55.64635308903584, 37.82870031648178
55.650881424592086, 37.83496595674057
55.653544906786664, 37.8372404699852
55.65497342713108, 37.83833481126327
55.656450317092, 37.83891416841049
55.660448755688385, 37.83971343438178
55.66244782183447, 37.83946933720383
55.664446785882795, 37.838796086583535
55.67260332697536, 37.83587784317533
55.68187115982433, 37.83248753098051
55.685088979807844, 37.831285901341836
55.6872904935673, 37.83036322144071
55.690096639110344, 37.82965511826078
55.692660699464184, 37.829311795506875
55.696724148788405, 37.82961220291654
55.69978355063033, 37.830792374883096
55.70284271301353, 37.83223003891508
55.70876689200661, 37.83570618179838
55.71304625027673, 37.83776611832182
55.725030768917456, 37.83980216528501
55.73715657619325, 37.84123739742881
55.74305139505293, 37.84175238155967
55.7492351659059, 37.841924042936625
55.76169635065532, 37.84273943447715
55.76892126889206, 37.84319933415394
55.77238839161103, 37.84315033425476
55.77609657478203, 37.842758011601674
55.79015368816899, 37.84127455167781
55.796076686601296, 37.84052353315364
55.80233647356191, 37.83990126066219
55.80866041996365, 37.839406842027195
55.814525194774006, 37.838869508048006
55.819677853005686, 37.83790302062643
55.82248295362612, 37.836647300719335
55.825384277226256, 37.83453327392747
55.82810819079976, 37.83097130035569
55.83022933651801, 37.82736641143968
55.83218165249811, 37.82346111511399
55.83646884963095, 37.815492023500596
55.84065918702694, 37.80700794775637
55.846658829092796, 37.79550663550051
55.85050148679131, 37.78773895819338
55.85439194121073, 37.780400434328634
55.85995593902581, 37.76958576758059
55.87871350410653, 37.73302189428957
55.88705175775464, 37.71637337937462
55.89044520383512, 37.709850247050404
55.89167254743047, 37.706867630625844
55.89289985220731, 37.7034558607589
55.893718033826374, 37.699829514170766
55.89436775399863, 37.69577401414025
55.89465651502742, 37.68920796647179
55.89489714757649, 37.68206256165612
55.89504152638953, 37.67474549546349
55.895691224399904, 37.660368855143666
55.89664168892596, 37.649403984690785
55.897953051121675, 37.638696606303334
55.899336550339875, 37.630220825816274
55.90093653573494, 37.62213128342736
55.90216354749169, 37.6165737463485
55.90351080981155, 37.61114495530236
55.90574812420632, 37.60316270127404
55.90779286856743, 37.595738346720815
55.90893547287306, 37.59155410065758
55.909981828336626, 37.587455685282826
55.91043884830063, 37.584719832087636
55.9106793829603, 37.58168357148278
55.910895862878334, 37.578990633631825
55.910943969362656, 37.57608311905968
55.91066134291262, 37.571512634898305
55.91016223159744, 37.56689923539269
55.90906777224952, 37.55788701310265
55.907071206397106, 37.53758805527794
55.90588043445654, 37.52964871659386
55.90482795407166, 37.52619403138268
55.9036310988145, 37.52291100754845
55.89672590617869, 37.50728982224572
55.893477393964616, 37.499629433299184
55.89008421303707, 37.492355282450795
55.88685620439063, 37.48152988686669
55.88401304803431, 37.47070449128258
55.88321572341157, 37.467110331202626
55.882803515203214, 37.46381657853234
55.88251123933218, 37.457876516670986
55.882411529123594, 37.45189353946536
55.882033705788146, 37.44867674530532
55.88153552162984, 37.44545995114524
55.88103733107802, 37.443208752230554
